backbone,head,pool,channels,seed,split_mode,task,params,inference_ms_per_window,train_elapsed_sec,epochs_trained,accuracy,macro_f1,weighted_f1,non_transition_f1,direction_macro_f1,worst_direction_f1,transition_precision,transition_recall,transition_f1,loss,per_class_f1,confusion_matrix,run_dir
complex_selective,selective_gyrophase_v2,mean,acc_gyro,42,random,direction,51254,0.15410984815389384,157.34791827201843,25,0.9689024390243902,0.7010186947379932,0.9720825159215128,0.9899903132063287,0.6528567583266041,0.5217391304347826,0.7238095238095238,0.9743589743589743,0.8306010928961749,0.5241589572734949,"[0.9899903132063287, 0.5806451612903226, 1.0, 0.6, 0.6060606060606061, 0.6086956521739131, 0.5217391304347826]","[[1533, 11, 0, 7, 3, 8, 0], [1, 9, 0, 0, 0, 0, 0], [0, 0, 5, 0, 0, 0, 0], [0, 0, 0, 12, 0, 3, 1], [0, 0, 0, 0, 10, 0, 3], [0, 1, 0, 5, 1, 14, 0], [1, 0, 0, 0, 6, 0, 6]]",seed42/complex_selective__selective_gyrophase_v2__mean
complex_selective,selective_gyrophase_v3,mean,acc_gyro,42,random,direction,51254,0.155253444063419,200.70100784301758,32,0.9560975609756097,0.6029118392224925,0.963616491228492,0.9837662337662337,0.5394361067985357,0.35294117647058826,0.6147540983606558,0.9615384615384616,0.75,0.639830842005407,"[0.9837662337662337, 0.35294117647058826, 0.5714285714285714, 0.6363636363636364, 0.42857142857142855, 0.6666666666666666, 0.5806451612903226]","[[1515, 28, 0, 7, 7, 4, 1], [1, 9, 0, 0, 0, 0, 0], [0, 3, 2, 0, 0, 0, 0], [0, 0, 0, 14, 0, 1, 1], [0, 0, 0, 0, 6, 0, 7], [0, 1, 0, 7, 0, 13, 0], [2, 0, 0, 0, 2, 0, 9]]",seed42/complex_selective__selective_gyrophase_v3__mean
complex_selective,selective_gyrophase_v2,mean,acc_gyro,13,random,direction,51254,0.15513105419813655,317.65945982933044,50,0.9774390243902439,0.7504337048557173,0.9789668024576333,0.994535519125683,0.7097500691440564,0.5614035087719298,0.8351648351648352,0.9743589743589743,0.8994082840236687,0.4512218960901586,"[0.994535519125683, 0.8, 0.9090909090909091, 0.6206896551724138, 0.7586206896551724, 0.5614035087719298, 0.6086956521739131]","[[1547, 2, 0, 0, 0, 11, 2], [0, 8, 1, 0, 0, 1, 0], [0, 0, 5, 0, 0, 0, 0], [0, 0, 0, 9, 0, 7, 0], [0, 0, 0, 0, 11, 1, 1], [1, 0, 0, 4, 0, 16, 0], [1, 0, 0, 0, 5, 0, 7]]",seed13/complex_selective__selective_gyrophase_v2__mean
complex_selective,selective_gyrophase_v3,mean,acc_gyro,13,random,direction,51254,0.15468195517314598,212.112886428833,34,0.9640243902439024,0.6597610554864441,0.9687322950959529,0.9870466321243523,0.605213459380126,0.5185185185185185,0.6666666666666666,0.9743589743589743,0.7916666666666666,0.5448672221928108,"[0.9870466321243523, 0.5185185185185185, 0.6666666666666666, 0.5454545454545454, 0.5833333333333334, 0.625, 0.6923076923076923]","[[1524, 10, 3, 16, 0, 9, 0], [1, 7, 0, 1, 0, 1, 0], [0, 0, 4, 0, 1, 0, 0], [0, 0, 0, 15, 0, 1, 0], [0, 0, 0, 1, 7, 1, 4], [0, 0, 0, 6, 0, 15, 0], [1, 0, 0, 0, 3, 0, 9]]",seed13/complex_selective__selective_gyrophase_v3__mean
complex_selective,selective_gyrophase_v2,mean,acc_gyro,73,random,direction,51254,0.155982527321612,126.1788330078125,20,0.9652439024390244,0.6101109949314454,0.9683920767667187,0.9890322580645161,0.5469574510759335,0.4,0.7156862745098039,0.9358974358974359,0.8111111111111111,0.7056321014718312,"[0.9890322580645161, 0.45161290322580644, 0.6153846153846154, 0.5925925925925926, 0.5806451612903226, 0.6415094339622641, 0.4]","[[1533, 13, 3, 1, 1, 7, 4], [3, 7, 0, 0, 0, 0, 0], [0, 0, 4, 0, 1, 0, 0], [0, 0, 1, 8, 0, 7, 0], [0, 0, 0, 0, 9, 1, 3], [1, 1, 0, 2, 0, 17, 0], [1, 0, 0, 0, 7, 0, 5]]",seed73/complex_selective__selective_gyrophase_v2__mean
complex_selective,selective_gyrophase_v3,mean,acc_gyro,73,random,direction,51254,0.15406081671244465,225.99598121643066,36,0.9164634146341464,0.5911445383374314,0.9397836960643118,0.962595167163191,0.5292361001998048,0.18439716312056736,0.40331491712707185,0.9358974358974359,0.5637065637065637,0.679626161877702,"[0.962595167163191, 0.5454545454545454, 0.6666666666666666, 0.6285714285714286, 0.7058823529411765, 0.18439716312056736, 0.4444444444444444]","[[1454, 5, 1, 2, 0, 100, 0], [2, 6, 0, 0, 0, 2, 0], [1, 0, 3, 0, 1, 0, 0], [0, 0, 0, 11, 0, 5, 0], [0, 0, 0, 0, 12, 0, 1], [1, 1, 0, 6, 0, 13, 0], [1, 0, 0, 0, 8, 0, 4]]",seed73/complex_selective__selective_gyrophase_v3__mean
